,Ad2/Ad1=0.001,Ad2/Ad1=0.002,Ad2/Ad1=0.003,Ad2/Ad1=0.005,Ad2/Ad1=0.006,Ad2/Ad1=0.008,Ad2/Ad1=0.01,Ad2/Ad1=0.02,Ad2/Ad1=0.03,Ad2/Ad1=0.05,Ad2/Ad1=0.06,Ad2/Ad1=0.08,Ad2/Ad1=0.1,Ad2/Ad1=0.2,Ad2/Ad1=0.3,Ad2/Ad1=0.5,Ad2/Ad1=0.6,Ad2/Ad1=0.8,Ad2/Ad1=1,Ad2/Ad1=2,Ad2/Ad1=3,Ad2/Ad1=5,Ad2/Ad1=6,Ad2/Ad1=8,Ad2/Ad1=10,Ad2/Ad1=20,Ad2/Ad1=30,Ad2/Ad1=50,Ad2/Ad1=60,Ad2/Ad1=80,Ad2/Ad1=100
dphi=0deg,0.983566073532399,0.9956351417737339,0.9889999517925712,0.9808627981161608,0.9914949322182203,0.9854138617935836,0.9935776334491639,0.995016013248806,0.9840429425201365,0.9887325246676776,0.991456109516563,0.9943232383205527,1.0425021844668994,1.0455777398030857,1.0457766405394744,1.1674139862121347,1.2208702634158084,1.3705689670235004,1.5817909004470518,2.891969949621056,4.154995690109828,6.8312179647068705,8.27333790063466,10.874412874090108,13.589522970059296,27.21546448422398,40.70465951752667,58.397658844776934,65.78351141913058,79.88769365816464,93.58553445385867
dphi=10deg,0.9849880103205402,0.9788194463611006,0.9939702677058967,0.9919588499776612,1.0059003344998532,0.9886286729579918,0.9853503335231812,0.9869411955788217,0.9975012190618843,0.9966145228581358,1.0038678704424426,1.0534546981825965,1.0136596881267383,1.0414032728930915,1.0298077947110964,1.1585471746865266,1.1905018476586469,1.3620610514268132,1.6104879708362128,2.8381540538121524,4.1331925997737,6.812556486401936,8.210433295279454,10.929345254800998,13.582237596596602,27.126807149468142,40.75659264722395,58.43725201163279,65.69899682891608,79.86430493885382,93.71038613265357
dphi=20deg,0.9965535067484015,0.9817281411974206,0.9874646615454654,1.0033557109527171,1.0012573730302834,0.9727363107922564,0.9932084865859834,1.0037254916947564,1.0026978245879559,0.9839378605910363,0.9776039231158158,0.9932632446422203,1.0203358945601422,1.0308160109820796,1.073357051327704,1.1290884994755626,1.211259309667176,1.4144727322401307,1.624261403336419,2.8822660455270057,4.1508332746021335,6.9006322727508325,8.211618624683489,10.907420336986075,13.563202084427447,27.145387941888323,40.67979139679415,58.40255585051308,65.72233074555459,79.78567360825556,93.68170420728435
dphi=30deg,0.9886439201493513,0.9893161363433249,0.9897290771003939,1.0014735893147884,1.0054805721117572,0.9789286471321413,0.9941542121082052,0.9909551889510131,0.9972042133154766,0.99039187166813,0.9987273440971451,1.0064338512412796,1.0438375881526754,1.0491962814202263,1.0593592285732063,1.160870090167721,1.1913135324430941,1.4125746902059968,1.6120951693908967,2.7992618570625076,4.180763314440036,6.822977802993284,8.174627674800753,10.82656113852113,13.622813674546787,27.19138349656494,40.73768425976641,58.3819087610422,65.78976887511297,79.785023631494,93.61453836024567
dphi=40deg,0.9803838236084212,0.9961367476991005,0.9803897980310401,1.0002771002608495,1.0008201987621306,1.0033716010685354,0.9968747447362646,0.989296118540297,1.001604902536349,0.9975515487987998,1.0006991826746827,1.0302286361700752,1.0318555859752205,1.0147802500064582,1.004243606466456,1.1255774072199758,1.206209283344568,1.395189023036584,1.6099650476069511,2.841244668180481,4.157132951094944,6.776706303572915,8.19344839507113,10.937224813370314,13.553576147017566,27.118690817527877,40.740213969812416,58.42892549570081,65.74469878906552,79.7854783978222,93.71103216732311
dphi=50deg,0.9827071932188738,0.9966176875024544,0.9953568721454599,1.0051896390478983,1.0104532865960678,0.9756915232020187,0.9879945426100465,1.0163901695126052,1.0002651228802812,0.9889004091089114,0.984154385067672,0.9973573659610817,0.9872875228651494,1.0262422479360236,1.0660508067670886,1.11735912755457,1.2294625104792476,1.3932948528990545,1.617015924372685,2.9409837543926756,4.183753316048037,6.877414318746619,8.17948887471098,10.970641329397122,13.609019558085468,27.120538880659296,40.69872285294504,58.414250304243126,65.66588364436987,79.76391131426074,93.74351635704026
dphi=60deg,0.9841349061004395,0.9902786420198741,0.9846190260571344,0.9988883982695689,1.0157549952650915,0.9836210283093083,0.997164507388371,0.9906869499940371,0.9895615639388555,0.9940763012584086,1.0083836017395162,1.0145359262825568,0.999763771444306,1.038300084919015,1.0702019723988245,1.156448006677369,1.1662433301127821,1.3800134967917814,1.5755198035152629,2.8706555541933527,4.153534241935242,6.843611948002403,8.163892390367828,10.893955714464308,13.586968634647802,27.144709925785335,40.726007349939856,58.432969270304696,65.67785641876284,79.86436031233086,93.55737044093604
dphi=70deg,0.9962593512033617,0.993192057321588,0.9918933363208937,1.0053072722551768,1.0301648399253933,1.0114407015068836,1.022080220182544,1.0008186533115027,1.0087366190780849,0.9956503811334599,0.9962699816298847,1.0265723479422562,1.0069263777597453,1.0199517990516775,1.0481187662247138,1.1393266135219935,1.2200657713199612,1.4148638253638604,1.5957132956521065,2.913935511572612,4.186156891611827,6.826150181129126,8.19415440062716,10.891604310941322,13.636447071022623,27.12321292571342,40.645773322892296,58.33874334641402,65.64145971540962,79.76029623347837,93.51710279130185
dphi=80deg,0.9779500680414912,0.9994049509979209,0.9966421777197508,0.998103878516214,0.9992778872809118,0.9811324242841362,0.9663234975088262,0.983736287882711,0.9789259568956554,0.9733207653964636,0.983831201574867,0.9626824016629402,0.9868388502383454,1.0242179858297602,1.0392990644956988,1.1214956073902957,1.2344250350575834,1.3764852135850532,1.7022997137979474,2.801428275531297,4.225691959182974,6.8147214421100175,8.212210652893527,10.888579453165843,13.572937110977293,27.179870223426,40.72641235137504,58.3062771652895,65.67284724532233,79.73537036640943,93.646515786751
dphi=90deg,0.9900523482268251,0.9967486771512764,0.9959483617638742,1.0120593723548343,1.0208045240693258,0.9860144286778862,1.005757540924739,0.9634875910105682,0.9766565944790757,0.9867641583442152,0.9740879866312586,0.9931993819306799,0.9937799235872025,1.0413838462137692,1.0366158467216904,1.1562299916893624,1.1636772142028478,1.44857967849553,1.6170381169105292,2.8501394032731833,4.115182050562339,6.84877368082855,8.1709736192165,10.887884107036733,13.592010814844055,27.139122041346436,40.651575143282365,58.38215150946641,65.73693380469219,79.8567341137953,93.52528307206205
