,Ad2/Ad1=0.001,Ad2/Ad1=0.002,Ad2/Ad1=0.003,Ad2/Ad1=0.005,Ad2/Ad1=0.006,Ad2/Ad1=0.008,Ad2/Ad1=0.01,Ad2/Ad1=0.02,Ad2/Ad1=0.03,Ad2/Ad1=0.05,Ad2/Ad1=0.06,Ad2/Ad1=0.08,Ad2/Ad1=0.1,Ad2/Ad1=0.2,Ad2/Ad1=0.3,Ad2/Ad1=0.5,Ad2/Ad1=0.6,Ad2/Ad1=0.8,Ad2/Ad1=1,Ad2/Ad1=2,Ad2/Ad1=3,Ad2/Ad1=5,Ad2/Ad1=6,Ad2/Ad1=8,Ad2/Ad1=10,Ad2/Ad1=20,Ad2/Ad1=30,Ad2/Ad1=50,Ad2/Ad1=60,Ad2/Ad1=80,Ad2/Ad1=100
dphi=0deg,0.0008393345928892454,0.0016747734050235107,0.002513452356776327,0.004172812596939525,0.004912482183142508,0.0066098824230054285,0.008220800368710328,0.016817581316032854,0.02493405196520519,0.041313531424559284,0.049133562860084364,0.06711751211448434,0.08345851604612935,0.16305291766062652,0.2506643982688344,0.4174068369414671,0.5000982797810041,0.6631006067437443,0.8435329470318994,1.6556930426853729,2.466549299929799,4.230324142027258,4.9650916890013725,6.665270225490753,8.492760006294665,16.513276569054504,24.713615289536115,41.171204620375924,50.602884628502785,63.65362081047031,79.21856856261034
dphi=10deg,0.0008395207066114485,0.0016741158276167673,0.0025174827507589595,0.004116475140353155,0.004948330375797364,0.006637399520539035,0.008302227419786961,0.016539262329518224,0.024887794129619296,0.04183937196190373,0.049490257838401656,0.06697246871762878,0.08354883602416209,0.16774195371206713,0.24925936313576294,0.4197356718969283,0.4991498345816756,0.6575611840011203,0.8270624291731276,1.6490386941507005,2.475393235312923,4.074451561445678,5.083419794520334,6.655836618897447,8.360759979633004,16.74109373155005,24.800115297736262,41.79083214867081,50.83694181138508,64.92641540492725,77.06936615971681
dphi=20deg,0.0008390137313826658,0.0016729777004069984,0.00252654649510005,0.004123040838076798,0.004949372973206697,0.006583151933948589,0.008260465012292537,0.016694665833188384,0.024802135081708893,0.041969494946879016,0.049764708856908105,0.06665206554022815,0.08314244743123748,0.16504349105311814,0.24893715902087699,0.41641261349865405,0.49753061015459216,0.6566051118286165,0.8296190615394315,1.64032615843158,2.5220198281910764,4.147235772048986,4.956047786590377,6.603779629457732,8.271564176415493,16.37214783085506,24.963950220190892,42.495272554727485,50.54304490232794,66.63381420133337,76.38104052739429
dphi=30deg,0.0008390381335003545,0.001680844136235601,0.0025218441317842962,0.004110776403040999,0.004942030315058917,0.006571574318925208,0.008268521167552532,0.016426876409248295,0.024663738820574613,0.04137970746343663,0.04943416082760229,0.06547351950160125,0.0828936931727572,0.16558432181044216,0.24968955389611674,0.4148440110442894,0.49620607454701704,0.6653288783532796,0.8281280705029217,1.6277716032193195,2.4790634800583278,4.1502841899662455,4.9952018161463165,6.71129551813815,8.325601324515391,16.619418340431242,24.991352872452005,41.284025888992815,48.87979151490265,64.35473339952105,78.34760732095877
dphi=40deg,0.0008389767422191532,0.001674856058535568,0.002521141972495184,0.004095446368089768,0.004933361452370966,0.006563080683055797,0.008202620124857667,0.016412411701662254,0.024625758639532907,0.041474099971247874,0.04994337161427934,0.06692111329877633,0.08284222047522063,0.16748036031967595,0.250409089305026,0.41384429980952564,0.49933078704031897,0.6666613933388377,0.8170140907499759,1.6503958852808556,2.4651404368802656,4.115430976624183,4.925866788142249,6.521470835816722,8.348817551772653,16.747630423950348,24.710242379691955,40.35769119854405,49.05104348331514,65.516869956587,78.23726344962935
dphi=50deg,0.0008404139247285622,0.0016814062798749985,0.0025074476823290013,0.004092419603044909,0.004941493711928549,0.006523850473408421,0.008219060933551979,0.016612608639521867,0.025088308241049306,0.04149526239519302,0.050584535949616136,0.06610066624329639,0.08181642097924098,0.16466886081832655,0.24907534675038964,0.4167064113376775,0.49123227007940484,0.663630051276899,0.8363742412078192,1.6455458147908142,2.4629307400736047,4.220338110636991,5.0483485659637815,6.616496043857015,8.31354958061277,16.252932471005632,25.210221978862293,40.829081809612234,50.08230150178914,66.12538328165084,78.23673386635193
dphi=60deg,0.0008445720714720664,0.0016809066245540582,0.0025157745475733657,0.004194366596665734,0.004917477739783119,0.00657706682436592,0.00820840894054222,0.016653618849092302,0.024539793615732625,0.041364289070063454,0.04986635096583895,0.06671651595296821,0.08414133808044784,0.16539289345240044,0.2502999618095899,0.41156795047320244,0.4933776978099198,0.6616193627343289,0.8176574519026123,1.6777198139539904,2.473310614609624,4.090748889747416,4.946379529105273,6.633063407946203,8.251849361296298,16.45197513067433,24.18615665395015,41.86052084378378,49.19156692073986,64.2584173209307,77.92372586943509
dphi=70deg,0.0008430995678946703,0.0016835975196437397,0.0025215856492490623,0.0042318247742305585,0.005063315583503308,0.006641554299208634,0.00828744567749231,0.016595341282991994,0.024632171257610577,0.04088505552840129,0.04943403280494774,0.06692996079570057,0.08311492195458914,0.16687133411437471,0.2472561885868392,0.4175381134461516,0.49828177859105155,0.6580916893308038,0.8406210852423361,1.6983606386674148,2.521963567685694,4.144603951565996,5.011226357597624,6.544714763284693,8.202963079045677,16.454574972936022,24.483939623316314,41.371177906307274,50.18186055407833,65.3368656138087,77.07889982321865
dphi=80deg,0.0008431238823270134,0.0016843291374924333,0.0025237982382736814,0.0042180213856798056,0.0050861052684731236,0.0066449412260314545,0.00830937660662012,0.016554948914498623,0.02506353596947553,0.04156648143751405,0.05037328028125811,0.06701747007473835,0.0829171571400529,0.16876640627825173,0.2504568554458481,0.4157471595233608,0.5007273838839893,0.6559805252745918,0.8180705339095825,1.6465529185764607,2.4694803179440963,4.1470032741972975,4.983191527907303,6.5544282003345655,8.291447780887008,16.40931397912688,24.925017538171904,41.21599515392867,51.62435827964847,64.63456188560178,78.23049195115995
dphi=90deg,0.0008429924520915472,0.0016871697242276922,0.002522880881871679,0.004212649979900936,0.005103432150382534,0.006635335049882658,0.008281438890364977,0.016405010206457345,0.02489222077161067,0.04145206397988428,0.05018025787663918,0.06651765893652427,0.082229507766469,0.16610676402787242,0.2484092388435993,0.41422011744768544,0.49917046585425023,0.6706389308835291,0.826891149963936,1.6793155023148607,2.465027698814926,4.093625340605088,5.035447084975099,6.625100911277991,8.321265357768917,16.215237486933848,24.764319892492555,40.60917831891212,50.753812521198896,65.32455677373774,79.45283715720086
dphi=100deg,0.0008434150078600586,0.0016910999104455865,0.002535582530068387,0.004216044512846244,0.0050836859870041495,0.006787946846028986,0.008280971761647837,0.016363508294621593,0.024940419068556374,0.041756352373968735,0.05003339114810108,0.06582958859949407,0.0835881143502938,0.166107683082625,0.25182463544256917,0.4102991661017351,0.5031874077376302,0.6650672956815881,0.8198692887102775,1.6710525140586596,2.479068408209337,4.1828939069259485,4.9747687094256925,6.597623886605688,8.247021509173498,16.69693093869505,24.93324246155289,41.42799849831786,50.27916738235568,64.19638462034344,77.70112838770393
dphi=110deg,0.0008461635124334572,0.0016928411987137159,0.0025371191677822235,0.00422613484218156,0.005084393278005076,0.006768485638465507,0.008423584538086722,0.01645752153372256,0.024807652628103964,0.04102342679935516,0.04853406694034433,0.06655386849289764,0.08063905375851022,0.16753579268101637,0.24918294846522934,0.41218508502336526,0.4894669680968448,0.6639730438308743,0.8424053025645533,1.6802504643906375,2.5207510211898065,4.117562319457428,4.9929681992933,6.603628185153707,8.212272633582973,16.667530730719424,24.67695721514253,42.09138136946338,49.174252994450114,65.05315685705006,80.72475061171212
dphi=120deg,0.0008462769178564684,0.0016928108064626238,0.0025363068829749418,0.004231234333024751,0.005088676842090519,0.006776271893896358,0.008447376347670628,0.01642634913204082,0.02508091087562115,0.042101664953764786,0.04968841033947686,0.06587588217706346,0.08310581452041028,0.16645449070816523,0.2461337181192979,0.41362072374176634,0.4995742386188169,0.6641611654732337,0.8167009814857251,1.6736749590211495,2.517152918764243,4.105478842307175,5.03399556404604,6.652435237322633,8.289042845289597,16.018427679164184,24.701944387143747,42.35870050456842,51.03535210383281,65.95243784528994,80.62397472968917
dphi=130deg,0.0008481557359683835,0.0016988407880454976,0.002543596603207237,0.004241125016747259,0.005082152179777804,0.006758511533366157,0.00846787205618212,0.016599116892498423,0.02500614190485401,0.041920226191440375,0.05055820809085047,0.06688517460911439,0.08283407916287276,0.16617660532746437,0.25176182291071325,0.4155336836091681,0.4979386876727204,0.6672250507274169,0.822620305784364,1.6628776921154589,2.4703121849024168,4.087342277770862,5.030597637603729,6.701982330116599,8.208751043478797,16.83740210208122,25.35247618464962,41.84475781438929,48.88373761825135,65.52483435318645,79.58889545944895
dphi=140deg,0.000845090144474393,0.0016982932528851814,0.0024976815599455464,0.004216789747246422,0.005066570455763684,0.006740665222045983,0.008427708111564227,0.01641446887216327,0.02496443134711781,0.042229191113822444,0.05022818084686375,0.0672800306760607,0.08356981106753604,0.16750006201434664,0.24600827579316564,0.4124544391753867,0.49968912516712954,0.6598379465919761,0.8245702506939161,1.655060083331647,2.528956886251776,4.155113932925505,4.971668951658623,6.637074987610159,8.327473388759248,16.690746188216355,25.051752940340258,41.58603653955838,49.32059766791844,64.28709524951523,80.19170275033784
