,Ad2=0.001,Ad2=0.0019,Ad2=0.0028,Ad2=0.0037,Ad2=0.0046,Ad2=0.0055,Ad2=0.0064,Ad2=0.0073,Ad2=0.0082,Ad2=0.0091,Ad2=0.01
phi2=95deg,1.435675042997253,2.084851297192664,1.5950136358545985,1.374007740523292,1.6980926921701471,1.593878680838828,1.6581727868801184,1.4498542920000035,1.6635776117007306,1.5986748260958707,1.5893604147733742
phi2=100deg,1.5331806144124405,1.7565570723526962,2.028395970387723,1.483058140627132,1.6636087196304952,1.5026785624542014,1.7013646600505308,1.6138449528421277,1.7859600253865435,1.6810891892066477,1.7066124978484607
phi2=105deg,1.5308613976098815,1.8163650990792453,2.0012970174656335,1.5358701301300073,1.8142767461124587,1.965962361557521,1.9959572332206383,1.8416749617725539,1.8260444831391878,1.7687545484694116,1.828778308333314
phi2=110deg,1.8699360832031164,2.420895354783256,2.058652422986773,1.7122350005201232,1.873407445974704,1.816851721594171,1.8591036003560382,1.9377117998873266,1.9364650989580845,1.8995906908216067,1.8872724683982027
phi2=115deg,1.8323545582484633,2.1712805041565493,2.2258962219113467,1.9732513958242022,1.8973549402206906,2.204599206770005,1.862447689132388,1.9579653868972873,2.041733523637207,1.9738789305507773,2.0347831291027374
phi2=120deg,1.7818584642155955,1.7893298547088026,2.084613604500469,1.908245976619909,2.1278783210643177,2.1049941873762688,2.0417437206432116,2.1633436890574287,2.1604320635259016,2.115361047424365,1.988955780388691
phi2=125deg,2.1240352539477443,2.609194819626365,2.108623659571049,1.9173020381011252,2.1550667528560576,2.0700426695567455,2.103110508121194,2.2017005181060543,2.1059440150168083,2.1616507251635544,2.1240309148937873
phi2=130deg,2.306645488243743,2.3740534257386243,2.6300745349208507,2.0702940372058047,2.268835340492711,2.071981569972487,2.251435091860285,2.2515936527521245,2.251372401699647,2.258800039806016,2.18093984313867
phi2=135deg,1.8400447320100237,2.3316107766714,2.4560949958500657,2.3272428493831185,2.351744772408629,2.331670580621728,2.374477565469767,2.3766605946981376,2.428378644219588,2.3473722296905395,2.3841485278357655
phi2=140deg,2.358732897624144,2.8438615428372733,2.560409349919731,2.250837293068924,2.5140191948746717,2.365945442367082,2.449428287221633,2.4292732786639384,2.4202711401882273,2.439406345449182,2.406003377521997
