,Ad2/Ad1=0.001,Ad2/Ad1=0.002,Ad2/Ad1=0.003,Ad2/Ad1=0.005,Ad2/Ad1=0.006,Ad2/Ad1=0.008,Ad2/Ad1=0.01,Ad2/Ad1=0.02,Ad2/Ad1=0.03,Ad2/Ad1=0.05,Ad2/Ad1=0.06,Ad2/Ad1=0.08,Ad2/Ad1=0.1,Ad2/Ad1=0.2,Ad2/Ad1=0.3,Ad2/Ad1=0.5,Ad2/Ad1=0.6,Ad2/Ad1=0.8,Ad2/Ad1=1,Ad2/Ad1=2,Ad2/Ad1=3,Ad2/Ad1=5,Ad2/Ad1=6,Ad2/Ad1=8,Ad2/Ad1=10,Ad2/Ad1=20,Ad2/Ad1=30,Ad2/Ad1=50,Ad2/Ad1=60,Ad2/Ad1=80,Ad2/Ad1=100
dphi=0deg,2.5403057715135735,2.6622716703462115,2.9877248149398423,2.5469396438815686,2.4322386356180705,2.3470094734434057,2.4654564780298562,2.665282779646932,3.3010309927965698,2.7473497606346284,2.5387037182730365,2.4407733700281415,2.282760647322193,1.9733509120871933,1.752385107176033,1.517021107844254,1.4212648293741088,1.2057467889854543,1.0675075111637233,0.5686751027067541,0.34819501227316807,0.2002844894622672,0.15962483093834112,0.12104300936223683,0.09633054779975479,0.04839981366575454,0.03278219180520275,0.023079792192512476,0.019400416064125826,0.018470580406331257,0.016387074149274507
dphi=10deg,2.4736665754756224,2.427276972559076,2.6782634008681296,2.6235671682095596,2.405427927972605,2.371414979476074,2.6214109261149567,2.900174659480895,2.5921841265150265,2.4047239315495688,3.012283507992249,2.521720789854413,2.3749699833622273,2.010404346731111,1.8412259313202652,1.5404664050068526,1.4334120547290687,1.2510454929332135,1.02248509184554,0.5774369463075094,0.3501229254810138,0.20669245991521482,0.16316638340937537,0.12301878566108301,0.0965973575000041,0.04698608881554928,0.03293665407648233,0.021966869858766717,0.020931694057396786,0.017512954451117477,0.01556640780253787
dphi=20deg,2.5597179548544755,2.4815870625617173,3.0844066782734347,2.6816754872542288,2.4057165051524865,2.4774839619208966,2.9218119253813577,2.760234098469143,2.7321428350415284,2.592487965515684,2.521449515924663,2.6285168518429063,2.2632465075886383,2.0109588121183717,1.7677133516803745,1.5270408576448122,1.4456480310575766,1.2344456024893535,0.9937563129184741,0.5695884878999097,0.34328424625514137,0.19862233701387982,0.16591379618726113,0.12175056870624666,0.09992206365874902,0.04770069952167931,0.03225458515768927,0.02297638290582963,0.019892081525153957,0.017713691996355037,0.015652740652700777
dphi=30deg,2.5092605056513766,2.8199077972313606,3.1165980601905354,2.7403173122534823,2.427842921307966,2.3815851593005815,2.705538371890967,2.851523782784728,3.2202533655326975,2.88974013626639,2.4615112415778926,2.437192942738796,2.346432777410726,2.0325374957807223,1.8137129473588531,1.5172789056559752,1.4733489748702044,1.1953889229514163,1.1021987322461708,0.574872313300549,0.3541239164547727,0.19614658736079857,0.1595193010820277,0.12258888965259739,0.09808981119737603,0.04694425035421827,0.03169240348165765,0.022809194643924047,0.019872565449586432,0.017733887525144505,0.015609569807825453
dphi=40deg,2.522500651734311,2.51941769611809,2.753591913451033,2.7302380332988943,2.4286169101700876,3.0530989068912193,2.674522906953948,3.194187030228362,2.546187441427676,2.4552117843100207,2.9875686696002517,2.5229408850387784,2.439297557463653,1.973158662928341,1.8454905365235381,1.503697270257389,1.4067013257481378,1.270825207660233,1.0338435802709338,0.5599133745520265,0.34730286683357775,0.1983232483851641,0.15783203842155294,0.1215163856404436,0.09746802696814927,0.046728176317514414,0.032371233431119896,0.022377545230621958,0.019773642643147443,0.017688867118344036,0.015440894583888944
dphi=50deg,2.579766131046383,2.5824693361260067,3.4017194577611685,2.716375751219233,2.424335968158444,2.45600563525581,2.6595687375837174,2.82381320614598,2.59434686813808,2.7334734661909295,2.617770180869045,2.56119900835396,2.240448997643487,2.0340590541399846,1.7257863892096859,1.5280115288660987,1.436247336529527,1.2698465614749925,1.0264849111291068,0.5563058201855425,0.34078736184751407,0.1959613912768758,0.16182783273912005,0.11898597126732376,0.09529528305887,0.0472252627233294,0.033526050101020714,0.022738565495145028,0.02105532150541999,0.018057889555499935,0.01625928510103578
dphi=60deg,2.546773728516222,3.0600001824180247,2.422944153350035,2.8185041525969403,2.4307608017538445,2.617263903154315,2.5072732064309693,2.7664765894239642,2.664506889202913,2.7418427650121577,2.4238888182307763,2.466674542729386,2.380148540563542,2.0514465569986426,1.817123235925034,1.5167156013902563,1.459239572337863,1.2358095860111968,1.0660238542827511,0.5527638367395242,0.34476052128435897,0.19545040799517938,0.16145769572765956,0.12156453995562408,0.09685916926156363,0.04653325168397727,0.031551214965677934,0.021917601751521333,0.020214379586579997,0.01794661667495083,0.015962715233271925
dphi=70deg,2.630542368962371,2.609030308047473,2.515394447371364,3.1321699426202416,2.570924491840789,2.7122485252045916,2.8587230957214236,2.989520076231683,2.62833814826224,2.4049900500379056,2.6185525604725863,2.417106844956019,2.278872371181802,1.926083236144881,1.8179952382855982,1.502466665164689,1.3810308065401768,1.2326777538200235,1.08055310511427,0.5704685853204127,0.35230562457856895,0.20418013729950404,0.1665880435335731,0.12451650966441136,0.09525277713744057,0.047150399780118056,0.03361017638407782,0.023683952758484252,0.020246938575109275,0.017615773063625387,0.016618636023115297
dphi=80deg,2.7215352496121428,2.802755556468327,2.841989117610604,2.8697441486359154,2.894445285969915,2.567329128047962,2.653189034763509,2.857637750552266,2.691886266728059,2.885088626564448,2.5170263751095012,2.554601072640933,2.26101565058233,1.9465151894675294,1.7421591319730807,1.6174709452737057,1.4657232362294361,1.3088251805790985,1.0234855573449502,0.5832180219089436,0.3389132432034477,0.18925343352893137,0.1592273313038348,0.1188119281088888,0.09580041078144423,0.04630494095721998,0.030792725397532788,0.023344656374316014,0.020458445980317933,0.017635600415427187,0.01620467020486536
dphi=90deg,2.591228287386312,2.9191688987414195,2.4308504651395535,2.8888567547985002,2.550743312201633,2.66896097545642,2.47113122039577,2.503481819040221,2.4756467765335204,2.690541865532181,2.4583479719189048,2.5505208336281866,2.205449085525933,2.1009645428190398,1.7696466717495887,1.5238075213432714,1.4333013967376622,1.2415570625384331,1.0557612797437348,0.5596839470070423,0.34454611082062137,0.19245459839308757,0.15588749759071951,0.1195694226993097,0.09876757646551397,0.04734716417418877,0.03129271007333322,0.02294428586783516,0.019600478261155567,0.017889817074543762,0.015629498493103546
